interaction_id,user_id,product_id,interaction,timestamp,session_id,device,rating_given
I0104484,U02208,P002520,view,2025-11-28T20:09:20.800219,f924cea3,tablet,
I0104485,U04587,P006012,add_to_cart,2025-06-02T09:40:20.800219,570acb78,desktop,
I0104486,U01301,P008575,click,2025-06-27T06:42:20.800219,cb13413f,mobile,
I0104487,U04962,P003802,click,2025-07-14T05:54:20.800219,efafeb77,tablet,
I0104488,U01747,P002639,add_to_cart,2026-03-01T04:30:20.800219,721ccccd,desktop,
I0104489,U04011,P001620,add_to_cart,2026-03-07T08:08:20.800219,f19e9248,mobile,
I0104490,U03395,P000325,view,2026-01-03T12:49:20.800219,19520ff6,mobile,
I0104491,U04974,P000870,view,2025-09-02T15:49:20.800219,451b94b7,mobile,
I0104492,U04066,P010246,view,2025-12-13T18:00:20.800219,7dc38a94,desktop,
I0104493,U00515,P004967,click,2025-06-24T17:39:20.800219,36d32904,mobile,
I0104494,U02904,P005075,click,2025-08-04T23:26:20.800219,750bbcac,desktop,
I0104495,U00595,P008398,click,2026-03-25T03:40:20.800219,93812535,desktop,
I0104496,U00151,P006193,click,2026-01-16T11:16:20.800219,093dee7a,desktop,
I0104497,U04622,P000391,view,2025-10-12T15:05:20.800219,d4eeee57,mobile,
I0104498,U01499,P002598,view,2025-08-05T11:48:20.800219,75f7915b,desktop,
I0104499,U03562,P002431,view,2026-01-25T13:07:20.800219,3aa84ad1,mobile,
I0104500,U01247,P000325,purchase,2025-06-01T08:46:20.800219,7ef46bb8,desktop,3.2
I0104501,U03664,P006104,click,2025-11-25T17:44:20.800219,493d1d79,mobile,
I0104502,U01450,P002174,purchase,2026-02-22T12:05:20.800219,20dad70a,mobile,4.2
I0104503,U02700,P001045,add_to_cart,2025-08-17T00:33:20.800219,5ed50761,desktop,
I0104504,U03672,P009135,click,2026-01-10T23:21:20.800219,af562eea,tablet,
I0104505,U01262,P005274,click,2026-01-25T11:53:20.800219,3cb7537c,tablet,
I0104506,U00923,P008834,purchase,2025-06-30T20:20:20.800219,be5a1aa0,mobile,4.3
I0104507,U05090,P010249,view,2025-05-31T06:59:20.800219,efb7ba0f,tablet,
I0104508,U00049,P010149,add_to_cart,2026-02-10T08:32:20.800219,e4f0f1fd,tablet,
I0104509,U00333,P001646,view,2026-04-13T04:22:20.800219,3f0b5de4,desktop,
I0104510,U04652,P008349,view,2025-05-10T20:32:20.800219,11f80d91,tablet,
I0104511,U00097,P003702,view,2026-02-05T22:20:20.800219,46eb6d0b,tablet,
I0104512,U03277,P001824,click,2026-04-14T16:45:20.800219,51e4f75f,mobile,
I0104513,U00530,P003804,view,2025-07-16T21:20:20.800219,10db42c5,desktop,
I0104514,U02286,P004354,wishlist,2025-07-19T16:43:20.800219,f7f77052,tablet,
I0104515,U04984,P007020,view,2025-11-05T01:45:20.800219,e98e5997,desktop,
I0104516,U00581,P006176,view,2025-05-27T10:18:20.800219,73802db3,mobile,
I0104517,U03593,P000155,view,2026-03-27T11:26:20.800219,7458380a,desktop,
I0104518,U03891,P008251,view,2025-05-21T08:45:20.800219,256fc61a,mobile,
I0104519,U02861,P004596,view,2025-10-13T07:17:20.800219,324ba26e,mobile,
I0104520,U02254,P008015,wishlist,2026-01-05T21:41:20.800219,c1c4d689,mobile,
I0104521,U03709,P009211,view,2026-02-28T15:42:20.800219,4a3a6b1c,desktop,
I0104522,U04200,P002472,purchase,2026-03-17T10:00:20.800219,1f292555,tablet,2.1
I0104523,U00868,P007718,view,2025-11-24T11:49:20.800219,6da87c12,desktop,
I0104524,U01363,P005204,click,2026-01-30T01:50:20.800219,75ba664f,tablet,
I0104525,U02632,P001987,view,2025-12-20T21:29:20.800219,a5087d8e,tablet,
I0104526,U01005,P010221,wishlist,2025-10-06T05:42:20.800219,80d55ab9,mobile,
I0104527,U02977,P000127,click,2026-01-14T10:22:20.800219,0ffe94bf,mobile,
I0104528,U03048,P004224,click,2025-07-04T04:39:20.800219,ef9dcdbf,desktop,
I0104529,U02957,P008168,view,2026-02-18T21:33:20.800219,16660d1f,mobile,
I0104530,U00800,P007662,add_to_cart,2025-11-23T05:46:20.800219,719393b2,desktop,
I0104531,U02345,P006419,view,2025-07-16T21:57:20.800219,2a441b1f,mobile,
I0104532,U04699,P004798,click,2025-12-16T08:53:20.800219,28934575,tablet,
I0104533,U02914,P001757,view,2025-12-23T10:42:20.800219,80d37f17,tablet,
I0104534,U02870,P006951,view,2026-04-03T10:54:20.800219,9110fae4,mobile,
I0104535,U01884,P006974,wishlist,2025-08-11T21:16:20.800219,8a23c9e7,mobile,
I0104536,U00258,P006245,click,2025-08-03T03:08:20.800219,31c1304c,desktop,
I0104537,U03977,P007319,view,2025-11-22T16:20:20.800219,202cf8d1,tablet,
I0104538,U00803,P009985,click,2025-06-26T00:39:20.800219,639d5b0b,desktop,
I0104539,U00640,P010028,add_to_cart,2025-11-15T18:00:20.800219,61cca807,mobile,
I0104540,U02821,P003017,view,2026-04-24T22:03:20.800219,2ac25c0a,desktop,
I0104541,U02938,P001255,view,2025-11-27T21:14:20.800219,7958bb68,mobile,
I0104542,U00249,P001387,view,2025-09-01T08:16:20.800219,0f942739,mobile,
I0104543,U00392,P009034,view,2026-03-15T05:50:20.800219,d0c5b06a,mobile,
I0104544,U02887,P006582,add_to_cart,2025-07-30T03:54:20.800219,f7a7823a,tablet,
I0104545,U03496,P007341,purchase,2025-12-09T23:29:20.800219,c87bc58d,desktop,1.6
I0104546,U03447,P001905,click,2025-10-24T11:05:20.800219,f1068153,mobile,
I0104547,U03248,P002267,add_to_cart,2025-10-18T06:07:20.800219,b0c578d2,desktop,
I0104548,U03717,P001569,view,2026-03-26T19:02:20.800219,6eab79a8,desktop,
I0104549,U01170,P009459,view,2025-11-19T23:09:20.800219,cd46fa78,mobile,
I0104550,U00754,P002932,view,2025-09-26T16:21:20.800219,de2943fe,tablet,
I0104551,U04914,P004461,view,2026-02-19T14:59:20.800219,82792a9a,tablet,
I0104552,U00425,P004847,view,2025-08-27T16:04:20.800219,fcba1546,tablet,
I0104553,U01097,P010381,click,2025-11-15T04:19:20.800219,3fa1f661,tablet,
I0104554,U03032,P009167,view,2026-03-21T04:28:20.800219,1dcd268f,mobile,
I0104555,U00634,P008981,view,2025-06-14T06:15:20.800219,69f1da47,desktop,
I0104556,U02265,P001769,click,2026-01-28T17:06:20.800219,780b0796,tablet,
I0104557,U01977,P009837,click,2026-04-06T15:37:20.800219,6e185239,tablet,
I0104558,U01334,P008009,click,2025-09-29T04:02:20.800219,970eceb1,mobile,
I0104559,U01286,P009296,view,2026-01-15T14:39:20.800219,c6135820,tablet,
I0104560,U02876,P009346,view,2026-01-24T03:59:20.800219,db67a856,tablet,
I0104561,U03782,P007219,click,2026-01-06T16:20:20.800219,73391dbd,mobile,
I0104562,U00542,P007629,wishlist,2026-02-27T08:29:20.800219,c0a556c3,tablet,
I0104563,U03769,P000175,view,2026-01-23T09:05:20.800219,46da6651,desktop,
I0104564,U03002,P008283,view,2025-09-09T01:02:20.800219,c8a390ec,tablet,
I0104565,U02790,P002647,view,2026-01-05T13:20:20.800219,0d6cf4d6,tablet,
I0104566,U04611,P007225,view,2026-05-08T23:53:20.800219,2b4901fc,desktop,
I0104567,U02773,P009616,add_to_cart,2026-03-05T04:44:20.800219,da7021a8,mobile,
I0104568,U02662,P005241,view,2026-01-30T07:57:20.800219,7f007645,desktop,
I0104569,U00277,P000523,view,2026-02-16T14:54:20.800219,f446eed8,tablet,
I0104570,U00964,P009852,purchase,2025-09-14T11:30:20.800219,991dfea1,desktop,2.6
I0104571,U00372,P010255,view,2026-04-23T12:50:20.800219,a0d8be3c,tablet,
I0104572,U04838,P006267,add_to_cart,2025-10-21T12:38:20.800219,722e06ce,desktop,
I0104573,U03277,P002023,view,2026-02-01T21:41:20.800219,1cfdb342,desktop,
I0104574,U01161,P006004,view,2025-08-04T06:01:20.800219,cc853e22,tablet,
I0104575,U01342,P005927,view,2025-11-14T16:50:20.800219,69f44d24,mobile,
I0104576,U02994,P003503,add_to_cart,2026-03-11T13:42:20.800219,d1ec0be8,desktop,
I0104577,U00372,P004830,purchase,2025-10-29T05:23:20.800219,976f133e,tablet,1.3
I0104578,U02150,P007906,click,2025-10-18T23:33:20.800219,4026f81c,tablet,
I0104579,U01272,P002516,view,2025-10-29T01:39:20.800219,7ab1049f,tablet,
I0104580,U00903,P009830,view,2025-08-22T12:52:20.800219,0c1d79e5,desktop,
I0104581,U01535,P007046,view,2025-12-22T12:31:20.800219,d56441af,tablet,
I0104582,U00106,P010070,click,2025-07-19T23:21:20.800219,46ab7225,tablet,
I0104583,U02231,P005554,add_to_cart,2025-12-31T19:58:20.800219,75262cd0,tablet,
I0104584,U01156,P005565,add_to_cart,2026-02-05T09:06:20.800219,a48c0cc3,mobile,
I0104585,U03978,P000074,add_to_cart,2026-04-05T17:22:20.800219,3a806c28,tablet,
I0104586,U00031,P007509,click,2026-02-15T23:07:20.800219,36cdb42d,tablet,
I0104587,U04540,P001085,view,2025-05-12T19:18:20.800219,d3480559,mobile,
I0104588,U00552,P008277,add_to_cart,2026-03-05T20:57:20.800219,5f824244,tablet,
I0104589,U00070,P000314,view,2025-05-15T08:33:20.800219,ab0d18b6,mobile,
I0104590,U02918,P001131,view,2025-11-20T02:00:20.800219,0927973b,desktop,
I0104591,U01519,P000448,click,2025-11-16T13:04:20.800219,70b79d28,tablet,
I0104592,U03897,P002255,view,2025-08-14T09:51:20.800219,1995e2d6,mobile,
I0104593,U04653,P005269,view,2025-06-01T23:01:20.800219,dae720a1,tablet,
I0104594,U03558,P006930,view,2025-08-03T01:11:20.800219,7b7984dd,desktop,
I0104595,U03165,P005218,add_to_cart,2026-04-13T13:55:20.800219,75b8561d,mobile,
I0104596,U03337,P007187,view,2025-07-03T03:29:20.800219,671d11f4,tablet,
I0104597,U04674,P005762,click,2025-06-08T21:17:20.800219,6333354e,mobile,
I0104598,U04173,P009538,click,2026-04-18T02:59:20.800219,0265f7d1,tablet,
I0104599,U04182,P004935,view,2025-05-24T08:23:20.800219,5e46f12d,desktop,
I0104600,U04335,P001059,wishlist,2026-03-19T09:32:20.800219,7f8ea1b1,tablet,
I0104601,U01402,P003819,add_to_cart,2025-05-14T19:09:20.800219,c1dfcc57,tablet,
I0104602,U04391,P007627,add_to_cart,2025-06-29T17:21:20.800219,b30c1a84,tablet,
I0104603,U03972,P003637,add_to_cart,2025-06-25T11:12:20.800219,b2cfbed2,tablet,
I0104604,U00963,P005023,click,2025-06-04T09:50:20.800219,3ce435bb,desktop,
I0104605,U03316,P004395,view,2025-05-20T05:25:20.800219,70f76363,desktop,
I0104606,U04066,P002179,view,2025-07-24T14:56:20.800219,a44b389c,desktop,
I0104607,U00267,P010095,view,2026-01-09T11:35:20.800219,021279a7,desktop,
I0104608,U04005,P006348,wishlist,2025-09-29T06:28:20.800219,22d11ac1,mobile,
I0104609,U02931,P007334,view,2025-05-31T19:28:20.800219,c684a220,tablet,
I0104610,U01913,P008455,view,2026-03-23T10:23:20.800219,d62c1314,desktop,
I0104611,U02626,P009485,purchase,2026-03-17T08:03:20.800219,dea6d669,tablet,4.5
I0104612,U04544,P008806,view,2025-06-17T01:05:20.800219,3186be35,desktop,
I0104613,U01450,P005579,view,2025-12-14T21:37:20.800219,4c455b9f,desktop,
I0104614,U00584,P006604,click,2025-06-16T20:55:20.800219,d811cea8,desktop,
I0104615,U03574,P007785,view,2025-05-22T15:34:20.800219,d0c7a784,desktop,
I0104616,U05198,P009477,add_to_cart,2025-08-13T02:39:20.800219,2e92defd,desktop,
I0104617,U00220,P001231,add_to_cart,2025-09-25T12:18:20.800219,e746af77,tablet,
I0104618,U02926,P004127,view,2026-03-23T10:04:20.800219,a91b694e,mobile,
I0104619,U01767,P002409,view,2025-07-27T23:26:20.800219,e506225b,desktop,
I0104620,U00982,P003143,click,2025-07-15T16:14:20.800219,e8929cf7,tablet,
I0104621,U04125,P006685,click,2025-08-09T11:54:20.800219,019225bd,mobile,
I0104622,U01729,P005854,view,2025-09-28T01:55:20.800219,3299d9b1,desktop,
I0104623,U04572,P001467,click,2025-05-16T06:33:20.800219,db519d2e,desktop,
I0104624,U03187,P006791,add_to_cart,2026-01-10T21:11:20.800219,13c7b071,tablet,
I0104625,U03923,P010082,view,2025-09-06T19:03:20.800219,dfb0f967,mobile,
I0104626,U01611,P004538,add_to_cart,2025-08-19T13:40:20.800219,f736d3f2,desktop,
I0104627,U01267,P009385,add_to_cart,2025-07-01T23:37:20.800219,4204a968,tablet,
I0104628,U02113,P008077,click,2025-11-23T00:08:20.800219,c2359ad1,mobile,
I0104629,U01094,P009996,click,2026-04-07T17:24:20.800219,9eb119dc,desktop,
I0104630,U03159,P003667,view,2025-06-17T15:25:20.800219,708f9391,mobile,
I0104631,U00963,P008509,click,2025-06-02T09:20:20.800219,b9ad896f,tablet,
I0104632,U04976,P000948,add_to_cart,2025-11-10T12:11:20.800219,ec45e429,tablet,
I0104633,U00099,P000490,view,2025-05-25T12:50:20.800219,8d121ef4,mobile,
I0104634,U03221,P002789,purchase,2025-12-22T07:32:20.800219,ee2fafe2,tablet,4.3
I0104635,U02533,P005622,click,2025-12-17T04:25:20.800219,b7ca9cb8,mobile,
I0104636,U02979,P003910,click,2025-08-10T20:06:20.800219,a8868c8d,mobile,
I0104637,U01680,P000534,add_to_cart,2025-10-08T14:20:20.800219,90f08e41,desktop,
I0104638,U02148,P003415,view,2026-02-25T17:56:20.800219,e9e5d1ba,tablet,
I0104639,U01227,P009861,add_to_cart,2025-09-29T07:40:20.800219,89217160,desktop,
I0104640,U00305,P005747,click,2025-11-30T21:35:20.800219,e6f635d6,mobile,
I0104641,U00394,P008834,add_to_cart,2025-09-22T19:30:20.800219,441a12b8,mobile,
I0104642,U01159,P009466,view,2025-08-29T06:54:20.800219,92ea23a3,mobile,
I0104643,U04666,P010444,view,2025-06-15T07:10:20.800219,b4febc32,tablet,
I0104644,U05021,P003885,click,2025-11-07T23:10:20.800219,1afa85f6,tablet,
I0104645,U00396,P009552,click,2026-03-18T19:45:20.800219,c8b63fd5,tablet,
I0104646,U03907,P002803,view,2025-10-20T10:58:20.800219,0437d2c2,mobile,
I0104647,U01885,P008291,click,2025-09-07T02:47:20.800219,de7198ba,mobile,
I0104648,U00004,P009624,view,2026-03-28T04:42:20.800219,5744c4ef,desktop,
I0104649,U01651,P000500,view,2025-12-03T17:15:20.800219,df90db5e,tablet,
I0104650,U03993,P010296,view,2025-12-10T01:34:20.800219,997b1dc3,mobile,
I0104651,U00363,P004715,view,2025-07-18T11:32:20.800219,d6d76982,desktop,
I0104652,U01351,P007669,purchase,2025-12-11T06:58:20.800219,56b5d048,desktop,4.1
I0104653,U00956,P009723,view,2026-01-22T10:02:20.800219,483aeff8,mobile,
I0104654,U01829,P010289,click,2026-04-11T15:48:20.800219,87a94ca4,tablet,
I0104655,U04646,P004636,click,2026-03-10T21:43:20.800219,6dd6efff,desktop,
I0104656,U01138,P002507,view,2026-04-06T01:23:20.800219,e5c04494,desktop,
I0104657,U02819,P008666,wishlist,2025-12-25T14:55:20.800219,abc7f449,desktop,
I0104658,U05037,P010405,purchase,2026-04-29T02:51:20.800219,ff4fd8e9,mobile,3.6
I0104659,U01463,P001663,click,2025-05-29T14:38:20.800219,2b801cf1,desktop,
I0104660,U02382,P002591,click,2026-02-21T07:00:20.800219,9b74546f,tablet,
I0104661,U00695,P009709,view,2025-06-08T04:54:20.800219,27e93b10,tablet,
I0104662,U03421,P004150,view,2025-05-21T06:41:20.800219,8cdd4334,mobile,
I0104663,U05152,P005714,add_to_cart,2026-04-21T08:46:20.800219,591dc2a0,desktop,
I0104664,U03277,P009338,click,2026-03-22T06:33:20.800219,00c1a26d,tablet,
I0104665,U03160,P003637,add_to_cart,2025-05-16T18:22:20.800219,2a5584f5,mobile,
I0104666,U03120,P010165,click,2026-03-30T06:47:20.800219,aac5261b,desktop,
I0104667,U04319,P010382,add_to_cart,2026-01-19T04:07:20.800219,d07f412a,mobile,
I0104668,U00676,P010412,wishlist,2025-11-28T01:37:20.800219,764012f0,tablet,
I0104669,U00366,P006652,view,2025-07-31T12:43:20.800219,a5d8b3b0,tablet,
I0104670,U00463,P004538,add_to_cart,2026-05-08T10:52:20.800219,133b8ec5,tablet,
I0104671,U01423,P000236,view,2025-07-25T02:33:20.800219,7de14a9a,desktop,
I0104672,U00568,P010283,view,2025-11-04T08:22:20.800219,a850cb95,mobile,
I0104673,U05121,P009289,add_to_cart,2025-09-30T12:34:20.800219,f5736f02,mobile,
I0104674,U00836,P009211,view,2026-02-10T20:36:20.800219,32492dd5,mobile,
I0104675,U05106,P005793,add_to_cart,2026-04-16T07:25:20.800219,c8f1c083,desktop,
I0104676,U01003,P008368,click,2026-03-01T09:28:20.800219,fd1e8a44,mobile,
I0104677,U03172,P007826,purchase,2026-04-02T18:41:20.800219,3609caa1,tablet,3.3
I0104678,U03617,P009596,purchase,2025-10-21T17:55:20.800219,76ec0f22,tablet,4.3
I0104679,U00829,P005917,add_to_cart,2026-01-11T07:33:20.800219,9c70c1db,tablet,
I0104680,U05191,P005853,add_to_cart,2025-10-19T11:39:20.800219,a88ab401,tablet,
I0104681,U01710,P006354,view,2025-10-25T09:31:20.800219,25746371,desktop,
I0104682,U00293,P001646,click,2026-01-28T23:51:20.800219,bdd123f1,tablet,
I0104683,U00036,P001394,purchase,2025-08-08T02:25:20.800219,38c878b3,desktop,4.3
I0104684,U02750,P004312,view,2025-08-15T02:15:20.800219,53c409eb,tablet,
I0104685,U03944,P009763,view,2025-05-24T10:51:20.800219,44fc2b4f,mobile,
I0104686,U04916,P009126,click,2025-08-31T10:28:20.800219,05379cc2,desktop,
I0104687,U02967,P007028,click,2025-12-14T18:24:20.800219,5933b784,mobile,
I0104688,U02594,P001371,click,2025-12-20T20:11:20.800219,72386743,tablet,
I0104689,U04469,P002957,click,2026-01-13T20:42:20.800219,9151af90,mobile,
I0104690,U01558,P004841,view,2025-11-07T18:13:20.800219,06041b13,mobile,
I0104691,U03966,P007022,view,2026-04-21T08:24:20.800219,7a273cb7,desktop,
I0104692,U00328,P005974,wishlist,2025-12-06T02:13:20.800219,01c27249,desktop,
I0104693,U01185,P002341,view,2025-11-05T12:20:20.800219,5414fb03,desktop,
I0104694,U04197,P005731,add_to_cart,2025-11-22T01:29:20.800219,9370d7d3,desktop,
I0104695,U01124,P007551,click,2025-08-17T10:32:20.800219,bb28bfee,mobile,
I0104696,U01632,P001351,wishlist,2025-09-19T04:38:20.800219,b860c949,tablet,
I0104697,U02063,P009523,add_to_cart,2025-10-18T05:10:20.800219,bb4718a7,desktop,
I0104698,U03654,P004803,click,2026-01-01T17:17:20.800219,87ac2fc6,tablet,
I0104699,U02994,P000701,purchase,2025-06-21T12:19:20.800219,648e9d01,mobile,4.1
I0104700,U03835,P009303,wishlist,2026-01-16T16:43:20.800219,e5c3d5ff,desktop,
I0104701,U00115,P005779,click,2026-01-22T11:01:20.800219,4003aebe,desktop,
I0104702,U04072,P006144,view,2025-06-04T13:22:20.800219,17f213df,mobile,
I0104703,U03551,P003732,view,2025-09-07T16:43:20.800219,ce078932,tablet,
I0104704,U01358,P008475,view,2026-04-18T18:18:20.800219,581f342b,desktop,
I0104705,U01446,P010415,add_to_cart,2026-04-11T01:05:20.800219,3cdc917b,tablet,
I0104706,U03534,P000314,click,2026-03-27T03:22:20.800219,5bf4ad76,tablet,
I0104707,U04321,P002624,click,2025-07-13T20:36:20.800219,b020e931,desktop,
I0104708,U04345,P002305,purchase,2025-05-24T22:02:20.800219,df6f0fe3,mobile,2.0
I0104709,U00089,P004489,wishlist,2025-10-02T22:47:20.800219,e37c9aae,tablet,
I0104710,U02265,P003179,view,2025-09-20T02:37:20.800219,dabf640e,desktop,
I0104711,U04763,P004943,add_to_cart,2025-08-22T20:12:20.800219,4e3b7a98,tablet,
I0104712,U00479,P010283,add_to_cart,2025-10-01T09:23:20.800219,1a7214d4,tablet,
I0104713,U02619,P007154,view,2025-07-21T11:44:20.800219,063bc601,tablet,
I0104714,U02259,P001543,view,2025-07-21T15:49:20.800219,57077fc7,mobile,
I0104715,U04736,P005390,click,2026-01-07T17:13:20.800219,b2e3e714,desktop,
I0104716,U01493,P004832,view,2025-12-28T05:35:20.800219,0acf9a01,tablet,
I0104717,U03634,P003551,purchase,2026-04-26T02:24:20.800219,eda1eba5,mobile,3.6
I0104718,U03812,P000952,add_to_cart,2026-01-24T04:40:20.800219,67087648,tablet,
I0104719,U01043,P009973,click,2025-11-05T21:54:20.800219,237a14d9,desktop,
I0104720,U01609,P008518,view,2025-09-25T06:50:20.800219,f5a1c4c3,desktop,
I0104721,U04893,P003375,view,2025-08-01T05:51:20.800219,8a14ae28,desktop,
I0104722,U05061,P007669,add_to_cart,2026-02-28T13:58:20.800219,33c5c2fa,mobile,
I0104723,U01815,P010446,click,2025-06-24T03:24:20.800219,46d8a881,mobile,
I0104724,U04574,P006370,add_to_cart,2025-05-26T02:45:20.800219,69c1e58e,tablet,
I0104725,U04758,P009798,add_to_cart,2025-12-21T01:41:20.800219,ebde0859,tablet,
I0104726,U01814,P004810,wishlist,2025-12-22T01:43:20.800219,44fbc527,mobile,
I0104727,U01941,P003732,view,2025-07-05T14:20:20.800219,5895e7dd,desktop,
I0104728,U02866,P007372,add_to_cart,2025-07-11T19:07:20.800219,403142b7,desktop,
I0104729,U02572,P006629,add_to_cart,2025-06-12T07:51:20.800219,4d94086d,mobile,
I0104730,U00744,P008205,click,2025-10-25T15:09:20.800219,c45ab85a,desktop,
I0104731,U00112,P001028,add_to_cart,2025-12-19T18:55:20.800219,208b4fad,mobile,
I0104732,U00904,P008188,click,2026-02-13T11:11:20.800219,cdbf562f,tablet,
I0104733,U00886,P001312,view,2026-01-09T13:30:20.800219,a11241ef,desktop,
I0104734,U01545,P000649,click,2026-01-02T04:40:20.800219,5ddf5bc1,tablet,
I0104735,U04640,P003082,add_to_cart,2026-04-08T01:14:20.800219,466233af,desktop,
I0104736,U01714,P008230,purchase,2025-07-23T04:36:20.800219,68feee90,tablet,2.6
I0104737,U01730,P009467,view,2025-08-13T07:26:20.800219,34fccc81,tablet,
I0104738,U03871,P007511,click,2025-09-12T07:51:20.800219,bce63ac8,mobile,
I0104739,U01532,P004666,view,2025-07-31T21:08:20.800219,ff969003,tablet,
I0104740,U04972,P008805,add_to_cart,2026-01-26T05:39:20.800219,63820e41,mobile,
I0104741,U04485,P000205,view,2026-02-01T02:40:20.800219,2db26f08,mobile,
I0104742,U03355,P007112,wishlist,2025-09-04T08:29:20.800219,f032f309,tablet,
I0104743,U01301,P001092,view,2025-10-26T11:15:20.800219,bb0751e8,desktop,
I0104744,U03243,P004652,wishlist,2026-04-10T19:32:20.800219,ecbc1883,mobile,
I0104745,U00156,P000265,click,2025-08-17T15:13:20.800219,ca145478,mobile,
I0104746,U00768,P006723,click,2025-07-04T23:48:20.800219,ed08b385,tablet,
I0104747,U03778,P001551,wishlist,2026-01-09T07:47:20.800219,5dd6bdd1,tablet,
I0104748,U01974,P006707,click,2026-02-08T03:58:20.800219,9cd6eacc,mobile,
I0104749,U01357,P010331,click,2025-10-24T20:48:20.800219,ae8f560c,tablet,
I0104750,U01964,P000501,view,2025-09-23T18:27:20.800219,dcc740dd,mobile,
I0104751,U01954,P008224,view,2025-08-09T07:22:20.800219,cf21532f,desktop,
I0104752,U04627,P000781,view,2025-10-25T15:35:20.800219,23abae6d,tablet,
I0104753,U03547,P004950,view,2025-11-24T11:02:20.800219,8d24cd09,mobile,
I0104754,U01945,P004798,click,2025-10-02T14:41:20.800219,7378fa17,tablet,
I0104755,U02010,P000413,view,2025-12-28T07:54:20.800219,c9a0b820,tablet,
I0104756,U03735,P001445,view,2025-06-29T05:33:20.800219,729d9ac9,tablet,
I0104757,U01918,P002702,wishlist,2026-03-19T06:46:20.800219,ac136b65,desktop,
I0104758,U01209,P005075,view,2025-10-05T04:14:20.800219,e634c5a5,mobile,
I0104759,U04965,P001551,click,2026-03-30T01:31:20.800219,6b7e17ed,mobile,
I0104760,U01373,P004817,click,2026-03-04T12:26:20.800219,975d29aa,mobile,
I0104761,U04050,P003125,add_to_cart,2025-08-14T11:59:20.800219,93db707d,desktop,
I0104762,U02831,P006400,wishlist,2025-12-04T04:51:20.800219,4026ebfc,mobile,
I0104763,U01831,P003395,click,2025-10-24T11:31:20.800219,c673002b,mobile,
